PE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,
(5- 6),20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,
(5- 7),6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,
(5- 8),23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,13,13,13,13,13,13,13,13,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,
(6- 0),23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,26,26,26,26,26,26,26,26,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,
(6- 1),12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,17,17,17,17,17,17,17,17,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,12,12,12,12,12,12,12,12,
(6- 2),25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,
(6- 3),15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,25,25,25,25,25,25,25,25,17,17,17,17,17,17,17,17,
(6- 4),13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,10,10,10,10,10,10,10,10,19,19,19,19,19,19,19,19,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,
(6- 5),25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12,12,27,27,27,27,27,27,27,27,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12,12,
(6- 6),20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,
(6- 7),6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,
(6- 8),23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,13,13,13,13,13,13,13,13,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,
(7- 0),23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,26,26,26,26,26,26,26,26,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,
(7- 1),12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,17,17,17,17,17,17,17,17,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,12,12,12,12,12,12,12,12,
(7- 2),25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,
(7- 3),15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,25,25,25,25,25,25,25,25,17,17,17,17,17,17,17,17,
(7- 4),13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,10,10,10,10,10,10,10,10,19,19,19,19,19,19,19,19,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,
(7- 5),25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12,12,27,27,27,27,27,27,27,27,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12,12,
(7- 6),20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,
(7- 7),6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,
(7- 8),23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,13,13,13,13,13,13,13,13,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,
