PE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,
(5- 6),12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,9,9,9,9,9,9,9,9,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,
(5- 7),21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,17,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,27,27,27,27,27,27,27,27,16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,
(5- 8),16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,
(6- 0),21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,
(6- 1),21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,25,25,25,25,25,25,25,25,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,20,20,20,20,20,20,20,20,
(6- 2),17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,
(6- 3),16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,
(6- 4),22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,30,30,30,30,30,30,30,30,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,29,29,29,29,29,29,29,29,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,30,30,30,30,30,30,30,30,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,
(6- 5),17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,17,17,17,17,17,17,17,17,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,14,14,14,14,14,14,14,14,
(6- 6),12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,9,9,9,9,9,9,9,9,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,
(6- 7),21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,17,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,27,27,27,27,27,27,27,27,16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,
(6- 8),16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,
(7- 0),21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,
(7- 1),21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,25,25,25,25,25,25,25,25,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,20,20,20,20,20,20,20,20,
(7- 2),17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,
(7- 3),16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,
(7- 4),22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,30,30,30,30,30,30,30,30,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,29,29,29,29,29,29,29,29,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,30,30,30,30,30,30,30,30,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,
(7- 5),17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,17,17,17,17,17,17,17,17,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,14,14,14,14,14,14,14,14,
(7- 6),12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,9,9,9,9,9,9,9,9,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,
(7- 7),21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,17,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,27,27,27,27,27,27,27,27,16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17,17,17,17,17,17,17,17,
(7- 8),16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,
